Synced TS,Perpendicular_A,Parallel_A,Tangential_A,TotalSquared_A,Perpendicular_B,Parallel_B,Tangential_B,TotalSquared_B,MotionMotif,xmin,xmax
1909206.7448,-0.027719222918471103,0.003975640928964718,7.962887041142869e-5,7.841673807569561e-4,0.050396233456547423,0.2296952903417171,-0.02606883802799881,0.05597929106790258,Mixed,1909206.7448,1909236.1011582275
1909236.1011582275,-0.027719222918471103,0.003975640928964718,7.962887041142869e-5,7.841673807569561e-4,0.04179630335599768,0.22384910433375899,-0.011546978278645828,0.05198868519262022,Mixed,1909236.1011582275,1909268.7366582274
1909268.7366582274,-0.027719222918471103,0.003975640928964718,7.962887041142869e-5,7.841673807569561e-4,0.03869863015717355,0.2104889523234133,-0.0014571676209187388,0.04580530636372532,Mixed,1909268.7366582274,1909302.6421582275
1909302.6421582275,-0.027719222918471103,0.003975640928964718,7.962887041142869e-5,7.841673807569561e-4,0.03329277246769116,0.1936424151774746,-0.0014917113338462143,0.03860801885705442,Mixed,1909302.6421582275,1909336.1011582275
1909336.1011582275,-0.027719222918471103,0.003975640928964718,7.962887041142869e-5,7.841673807569561e-4,0.028355156426909545,0.1832959081346874,-0.0034069941116571245,0.03441301244379114,Mixed,1909336.1011582275,1909370.0213582276
1909370.0213582276,-0.027719222918471103,0.003975640928964718,7.962887041142869e-5,7.841673807569561e-4,0.020574683330315362,0.16786696293897235,-0.010214974497852271,0.028706980544488846,Mixed,1909370.0213582276,1909372.8725
1909372.8725,-0.025598947466373582,0.0010420527166015376,-0.0016901125590142278,6.592484657124687e-4,0.020574683330315362,0.16786696293897235,-0.010214974497852271,0.028706980544488846,Mixed,1909372.8725,1909402.2628582276
1909402.2628582276,-0.025598947466373582,0.0010420527166015376,-0.0016901125590142278,6.592484657124687e-4,0.011589681838656603,0.1452595108009382,-0.016166163491941138,0.02149599104529734,Mixed,1909402.2628582276,1909436.4217582275
1909436.4217582275,-0.025598947466373582,0.0010420527166015376,-0.0016901125590142278,6.592484657124687e-4,0.0028115581434791127,0.11895176550391731,-0.02129144538922345,0.014610753022455382,Mixed,1909436.4217582275,1909439.068
1909439.068,-0.023239844781983054,-0.0012223726964872405,-0.0029230914662819758,5.50129044220033e-4,0.0028115581434791127,0.11895176550391731,-0.02129144538922345,0.014610753022455382,Mixed,1909439.068,1909469.2046582275
1909469.2046582275,-0.023239844781983054,-0.0012223726964872405,-0.0029230914662819758,5.50129044220033e-4,0.0018144840428620038,0.10946081237687912,-0.019411252732581465,0.012361758531196284,Mixed,1909469.2046582275,1909472.804
1909472.804,-0.014665094735527316,-0.006202803470851384,-0.0026033695205001676,2.6031730736026623e-4,0.0018144840428620038,0.10946081237687912,-0.019411252732581465,0.012361758531196284,Mixed,1909472.804,1909501.7097582275
1909501.7097582275,-0.014665094735527316,-0.006202803470851384,-0.0026033695205001676,2.6031730736026623e-4,0.0023988414180434285,0.09775697247722842,-0.015026526105915018,0.009787976594874261,Mixed,1909501.7097582275,1909535.8694582274
1909535.8694582274,-0.014665094735527316,-0.006202803470851384,-0.0026033695205001676,2.6031730736026623e-4,0.006102515459441606,0.09068833806012448,-0.011044570854241403,0.008383597900394505,Mixed,1909535.8694582274,1909569.3491582274
1909569.3491582274,-0.014665094735527316,-0.006202803470851384,-0.0026033695205001676,2.6031730736026623e-4,0.009745338212865454,0.0826733809189465,-0.0077256224169987234,0.006989544771182397,Mixed,1909569.3491582274,1909602.2201582275
1909602.2201582275,-0.014665094735527316,-0.006202803470851384,-0.0026033695205001676,2.6031730736026623e-4,0.01625470909246476,0.08365245228516546,-0.004980065395332972,0.0072867493923443345,Mixed,1909602.2201582275,1909636.2846582276
1909636.2846582276,-0.014665094735527316,-0.006202803470851384,-0.0026033695205001676,2.6031730736026623e-4,0.020095913059846884,0.07476911803220339,0.0013056834952123089,0.005995971542412156,Mixed,1909636.2846582276,1909639.146
1909639.146,-0.0017080741616775257,-0.006539098172393145,-6.175451970200832e-4,4.6058684320348324e-5,0.020095913059846884,0.07476911803220339,0.0013056834952123089,0.005995971542412156,Mixed,1909639.146,1909668.7031582275
1909668.7031582275,-0.0017080741616775257,-0.006539098172393145,-6.175451970200832e-4,4.6058684320348324e-5,0.0203255084899735,0.07544222960593108,0.0015386630761624626,0.006107023787351955,Mixed,1909668.7031582275,1909701.9944582274
1909701.9944582274,-0.0017080741616775257,-0.006539098172393145,-6.175451970200832e-4,4.6058684320348324e-5,0.023796026018141597,0.0771348159875547,0.001556594407290864,0.0065184536778388055,Mixed,1909701.9944582274,1909736.0625582275
1909736.0625582275,-0.0017080741616775257,-0.006539098172393145,-6.175451970200832e-4,4.6058684320348324e-5,0.029896003815441233,0.0846227560876482,0.00262142326362114,0.008061653751929531,Mixed,1909736.0625582275,1909738.8433
1909738.8433,-0,0,0,0,0.029896003815441233,0.0846227560876482,0.00262142326362114,0.008061653751929531,Mixed,1909738.8433,1909769.7063582274
1909769.7063582274,-0,0,0,0,0.02855072866272751,0.07890986920423715,0.003099669512454436,0.007051519516088944,Mixed,1909769.7063582274,1909773.0966
1909773.0966,0.0033696579581556294,-8.77342148220261e-4,-0.00164321631617966,1.4824483861764362e-5,0.02855072866272751,0.07890986920423715,0.003099669512454436,0.007051519516088944,Mixed,1909773.0966,1909802.1810582276
1909802.1810582276,0.0033696579581556294,-8.77342148220261e-4,-0.00164321631617966,1.4824483861764362e-5,0.022984152583801366,0.06687398177202063,0.003194882027421223,0.005010607979209149,Mixed,1909802.1810582276,1909835.9675582275
1909835.9675582275,0.0033696579581556294,-8.77342148220261e-4,-0.00164321631617966,1.4824483861764362e-5,0.016151990746974276,0.04818427385737144,0.0028692552808240977,0.002590843678119048,Mixed,1909835.9675582275,1909839.2634
1909839.2634,0.012867730452233161,1.4881619065874267e-4,-8.760575965611967e-4,1.663681101624234e-4,0.016151990746974276,0.04818427385737144,0.0028692552808240977,0.002590843678119048,Mixed,1909839.2634,1909868.9786582275
1909868.9786582275,0.012867730452233161,1.4881619065874267e-4,-8.760575965611967e-4,1.663681101624234e-4,0.00889073770865636,0.03017626806943493,0.0016912149195110462,9.92512579506499e-4,Mixed,1909868.9786582275,1909872.9508
1909872.9508,0.016691894607363932,6.921466006995919e-4,-0.002778560842042502,2.8681881285313706e-4,0.00889073770865636,0.03017626806943493,0.0016912149195110462,9.92512579506499e-4,Mixed,1909872.9508,1909902.3805582274
1909902.3805582274,0.016691894607363932,6.921466006995919e-4,-0.002778560842042502,2.8681881285313706e-4,0.0033893530628234256,0.016411873226890174,0.003136602512761808,2.906755723230487e-4,Mixed,1909902.3805582274,1909906.0487
1909906.0487,0.01930532920801797,-0.002711890561910181,-0.003636071815473905,3.932711044970129e-4,0.0033893530628234256,0.016411873226890174,0.003136602512761808,2.906755723230487e-4,Mixed,1909906.0487,1909936.6006582275
1909936.6006582275,0.01930532920801797,-0.002711890561910181,-0.003636071815473905,3.932711044970129e-4,0.0024708730427135325,0.01272251690534518,0.003342642073866119,1.7914090603398232e-4,Mixed,1909936.6006582275,1909939.2274
1909939.2274,0.022635050642277332,-0.004935690926470131,-0.002534907279780889,5.431323174171852e-4,0.0024708730427135325,0.01272251690534518,0.003342642073866119,1.7914090603398232e-4,Mixed,1909939.2274,1909968.9208582274
1909968.9208582274,0.022635050642277332,-0.004935690926470131,-0.002534907279780889,5.431323174171852e-4,0.0014705736213613302,0.013580855439704938,0.0022720750460489287,1.9176454626488524e-4,Mixed,1909968.9208582274,1909972.8213
1909972.8213,0.028104351648712524,-0.007149574718488017,-0.0018321445815229556,8.443277540173373e-4,0.0014705736213613302,0.013580855439704938,0.0022720750460489287,1.9176454626488524e-4,Mixed,1909972.8213,1910003.0442582276
1910003.0442582276,0.028104351648712524,-0.007149574718488017,-0.0018321445815229556,8.443277540173373e-4,7.610055651025775e-4,0.012380551988093099,0.002429604179900545,1.5976017347098327e-4,Mixed,1910003.0442582276,1910006.0532
1910006.0532,0.030058041936279225,-0.007574214494392067,0.0018723953959802943,9.643604747690676e-4,7.610055651025775e-4,0.012380551988093099,0.002429604179900545,1.5976017347098327e-4,SoloParallel,1910006.0532,1910036.0756582275
1910036.0756582275,0.030058041936279225,-0.007574214494392067,0.0018723953959802943,9.643604747690676e-4,0.001108717543059958,0.012359906013384832,0.005530214909759879,1.845798081981259e-4,SoloParallel,1910036.0756582275,1910038.4786
1910038.4786,0.02718782396926427,0.01200349717025996,0.0013892826773955619,8.85191822857851e-4,0.001108717543059958,0.012359906013384832,0.005530214909759879,1.845798081981259e-4,SoloParallel,1910038.4786,1910069.4983582275
1910069.4983582275,0.02718782396926427,0.01200349717025996,0.0013892826773955619,8.85191822857851e-4,-0.002197937359646828,0.010833573933636638,0.009336515867124119,2.0936778134956292e-4,SoloParallel,1910069.4983582275,1910072.7885
1910072.7885,0.01740237225996204,0.04232932046437456,0.004770708424866634,0.0021173735901251095,-0.002197937359646828,0.010833573933636638,0.009336515867124119,2.0936778134956292e-4,SoloParallel,1910072.7885,1910102.7209582275
1910102.7209582275,0.01740237225996204,0.04232932046437456,0.004770708424866634,0.0021173735901251095,-0.003601826636366916,0.008335402626990115,0.014031523794816817,2.7933575207698643e-4,SoloParallel,1910102.7209582275,1910106.7885
1910106.7885,0.017523296805155675,0.06792611109933006,-0.0010154269638343143,0.00492205359191899,-0.003601826636366916,0.008335402626990115,0.014031523794816817,2.7933575207698643e-4,SoloParallel,1910106.7885,1910136.6420582274
1910136.6420582274,0.017523296805155675,0.06792611109933006,-0.0010154269638343143,0.00492205359191899,-0.004720864252259335,0.006563713608488644,0.013883496341452682,2.581203662856491e-4,SoloParallel,1910136.6420582274,1910138.8077
1910138.8077,0.015156267820734048,0.06731148094304619,0.0024874857105814194,0.0047667355061602355,-0.004720864252259335,0.006563713608488644,0.013883496341452682,2.581203662856491e-4,SoloParallel,1910138.8077,1910169.6828582275
1910169.6828582275,0.015156267820734048,0.06731148094304619,0.0024874857105814194,0.0047667355061602355,-3.5346266878281485e-4,0.00437154567793593,0.005389060789131601,4.8277323661459097e-5,SoloParallel,1910169.6828582275,1910172.9721
1910172.9721,0.016447829488667524,0.06333306609593184,9.187397496883618e-4,0.00428245243872761,-3.5346266878281485e-4,0.00437154567793593,0.005389060789131601,4.8277323661459097e-5,SoloParallel,1910172.9721,1910202.0661582276
1910202.0661582276,0.016447829488667524,0.06333306609593184,9.187397496883618e-4,0.00428245243872761,0.0017135456054326722,0.0056681499369812625,0.0017135456054326722,3.800040079189593e-5,SoloParallel,1910202.0661582276,1910205.539
1910205.539,0.01104443227496603,0.04251021851241974,2.0229832235249545e-4,0.0019291390868612119,0.0017135456054326722,0.0056681499369812625,0.0017135456054326722,3.800040079189593e-5,SoloParallel,1910205.539,1910236.0702582274
1910236.0702582274,0.01104443227496603,0.04251021851241974,2.0229832235249545e-4,0.0019291390868612119,-0.0038929858384780473,0.001936025248134946,-0.0038929858384780473,3.405887123859723e-5,SoloParallel,1910236.0702582274,1910238.5891
1910238.5891,0.0062492239635735655,0.020046878637412183,-0.0013540575749440655,4.427636151662985e-4,-0.0038929858384780473,0.001936025248134946,-0.0038929858384780473,3.405887123859723e-5,SoloParallel,1910238.5891,1910268.7188582276
1910268.7188582276,0.0062492239635735655,0.020046878637412183,-0.0013540575749440655,4.427636151662985e-4,0.0022256474799082424,0.0014386976941585048,-0.015331045411438874,2.4206431116759986e-4,SoloParallel,1910268.7188582276,1910272.9327
1910272.9327,0.01685660555659586,-1.4112178865961257e-4,-7.190808518890181e-4,2.846821435214464e-4,0.0022256474799082424,0.0014386976941585048,-0.015331045411438874,2.4206431116759986e-4,SoloParallel,1910272.9327,1910301.9537582274
1910301.9537582274,0.01685660555659586,-1.4112178865961257e-4,-7.190808518890181e-4,2.846821435214464e-4,0.005132105791421117,0.0033017312501392847,-0.021359485474152024,4.934675588229958e-4,SoloParallel,1910301.9537582274,1910306.2042
1910306.2042,0.022549686108733685,-0.001257999363153418,0.0022940037851854073,5.153333593665562e-4,0.005132105791421117,0.0033017312501392847,-0.021359485474152024,4.934675588229958e-4,SoloParallel,1910306.2042,1910335.8968582274
1910335.8968582274,0.022549686108733685,-0.001257999363153418,0.0022940037851854073,5.153333593665562e-4,0.005069692790815335,-0.0025361387317698533,-0.021183588337411387,4.808781995089399e-4,SoloParallel,1910335.8968582274,1910369.1650582275
1910369.1650582275,0.022549686108733685,-0.001257999363153418,0.0022940037851854073,5.153333593665562e-4,0.004210140842777919,-0.0046704703546826066,-0.01728975668573438,3.3847426550189246e-4,SoloParallel,1910369.1650582275,1910372.8356
1910372.8356,0.029512767481107833,3.9103434099115215e-4,3.612579912334723e-4,8.712868595860004e-4,0.004210140842777919,-0.0046704703546826066,-0.01728975668573438,3.3847426550189246e-4,SoloParallel,1910372.8356,1910402.2211582274
1910402.2211582274,0.029512767481107833,3.9103434099115215e-4,3.612579912334723e-4,8.712868595860004e-4,0.006671921080937438,-0.005240848365457856,-0.009470157185146749,1.6166489961136625e-4,SoloParallel,1910402.2211582274,1910435.8817582275
1910435.8817582275,0.029512767481107833,3.9103434099115215e-4,3.612579912334723e-4,8.712868595860004e-4,-0.0020830272344569563,-0.007911472350360172,6.69407158219596e-4,6.737850315347855e-5,SoloParallel,1910435.8817582275,1910438.2982
1910438.2982,0.03471611316226847,0.008621861234945223,-0.0012513698898064668,0.0012811109308511954,-0.0020830272344569563,-0.007911472350360172,6.69407158219596e-4,6.737850315347855e-5,SoloParallel,1910438.2982,1910469.4273582275
1910469.4273582275,0.03471611316226847,0.008621861234945223,-0.0012513698898064668,0.0012811109308511954,-0.0029807365095977667,-0.011279033598799748,0.002225220567552875,1.41052995636763e-4,SoloParallel,1910469.4273582275,1910502.3337582275
1910502.3337582275,0.03471611316226847,0.008621861234945223,-0.0012513698898064668,0.0012811109308511954,0.00409784501602432,-0.017337263291380293,0.013256576685557079,4.931098576300535e-4,SoloParallel,1910502.3337582275,1910537.4775582275
1910537.4775582275,0.03471611316226847,0.008621861234945223,-0.0012513698898064668,0.0012811109308511954,0.001056341177480563,-0.021437433937314745,0.028819794699558726,0.0012912599970246884,SoloParallel,1910537.4775582275,1910569.3004582275
1910569.3004582275,0.03471611316226847,0.008621861234945223,-0.0012513698898064668,0.0012811109308511954,0.0026422295058396847,-0.02644563424704511,0.032562402463264514,0.0017666630016696298,SoloParallel,1910569.3004582275,1910601.9572582275
1910601.9572582275,0.03471611316226847,0.008621861234945223,-0.0012513698898064668,0.0012811109308511954,0.003609351293904793,-0.03128474464874551,0.0298164810086544,0.0018807852042394715,SoloParallel,1910601.9572582275,1910635.7648582275
1910635.7648582275,0.03471611316226847,0.008621861234945223,-0.0012513698898064668,0.0012811109308511954,0.006373690156329699,-0.034879164995935255,0.019510182927593555,0.0016378273148907325,SoloParallel,1910635.7648582275,1910639.3518
1910639.3518,0.0385489116731234,0.019484537685505204,-7.61129804850099e-4,0.0018662451185799736,0.006373690156329699,-0.034879164995935255,0.019510182927593555,0.0016378273148907325,SoloParallel,1910639.3518,1910668.7247582276
1910668.7247582276,0.0385489116731234,0.019484537685505204,-7.61129804850099e-4,0.0018662451185799736,-0.0011064760639407437,-0.0343893723224181,0.009693807182294616,0.0012778231156974768,SoloParallel,1910668.7247582276,1910702.0224582276
1910702.0224582276,0.0385489116731234,0.019484537685505204,-7.61129804850099e-4,0.0018662451185799736,-0.003541955344175389,-0.04092978171017214,-0.012117965653800692,0.0018346375700891678,SoloParallel,1910702.0224582276,1910705.3501
1910705.3501,0.041957368508494595,0.025782471649211765,-8.725716819715304e-4,0.002425917997840201,-0.003541955344175389,-0.04092978171017214,-0.012117965653800692,0.0018346375700891678,SoloParallel,1910705.3501,1910735.9694582275
1910735.9694582275,0.041957368508494595,0.025782471649211765,-8.725716819715304e-4,0.002425917997840201,8.042674710074804e-4,-0.056703491543357035,-0.02354476671060514,0.0037702888388293034,SoloParallel,1910735.9694582275,1910738.0466
1910738.0466,0.042306028128265394,0.02170381314448059,8.346887125038165e-4,0.0022615522262468923,8.042674710074804e-4,-0.056703491543357035,-0.02354476671060514,0.0037702888388293034,SoloParallel,1910738.0466,1910769.0267582275
1910769.0267582275,0.042306028128265394,0.02170381314448059,8.346887125038165e-4,0.0022615522262468923,-0.0029807173783343716,-0.06860123605200613,-0.03124917245138197,0.0056915250428487794,SoloParallel,1910769.0267582275,1910772.9358
1910772.9358,0.0389099023577146,0.017370562815093665,0.0026560118582512546,0.00182277135299117,-0.0029807173783343716,-0.06860123605200613,-0.03124917245138197,0.0056915250428487794,SoloParallel,1910772.9358,1910802.6509582275
1910802.6509582275,0.0389099023577146,0.017370562815093665,0.0026560118582512546,0.00182277135299117,-0.009777178007800532,-0.08334768567479085,-0.03356917416377793,0.00816931937117801,SoloParallel,1910802.6509582275,1910805.1806
1910805.1806,0.03180966641650623,0.009901740603086667,0.003807984804489786,0.0011244000927714446,-0.009777178007800532,-0.08334768567479085,-0.03356917416377793,0.00816931937117801,SoloParallel,1910805.1806,1910836.1151582275
1910836.1151582275,0.03180966641650623,0.009901740603086667,0.003807984804489786,0.0011244000927714446,-0.009796120680714098,-0.10191370768901216,-0.022893496879393942,0.01100647999467935,SoloParallel,1910836.1151582275,1910837.994
1910837.994,0.028376405543368753,0.0068947511512770015,0.003915161139137955,8.680864717451805e-4,-0.009796120680714098,-0.10191370768901216,-0.022893496879393942,0.01100647999467935,SoloParallel,1910837.994,1910869.2033582276
1910869.2033582276,0.028376405543368753,0.0068947511512770015,0.003915161139137955,8.680864717451805e-4,-0.020445568209151773,-0.12316043372108158,-0.014452442029399238,0.015795386774373154,SoloParallel,1910869.2033582276,1910872.4163
1910872.4163,0.02545970389079797,0.009035107514194816,0.003530305893927289,7.422927497048707e-4,-0.020445568209151773,-0.12316043372108158,-0.014452442029399238,0.015795386774373154,SoloParallel,1910872.4163,1910902.1443582275
1910902.1443582275,0.02545970389079797,0.009035107514194816,0.003530305893927289,7.422927497048707e-4,-0.026562840787119762,-0.13136498942153707,-0.0052536407980656175,0.01798994569803752,SoloParallel,1910902.1443582275,1910905.1467
1910905.1467,0.023972969039834938,0.015272451953276641,0.0032311127468481107,8.183911228328723e-4,-0.026562840787119762,-0.13136498942153707,-0.0052536407980656175,0.01798994569803752,SoloParallel,1910905.1467,1910936.5723582276
1910936.5723582276,0.023972969039834938,0.015272451953276641,0.0032311127468481107,8.183911228328723e-4,-0.025376732372654788,-0.13943566840013444,0.011244237781905708,0.02021271705140163,SoloParallel,1910936.5723582276,1910938.3767
1910938.3767,0.021395373537772978,0.015921154871080267,0.0026984035137751373,7.18526562772913e-4,-0.025376732372654788,-0.13943566840013444,0.011244237781905708,0.02021271705140163,SoloParallel,1910938.3767,1910969.2084582276
1910969.2084582276,0.021395373537772978,0.015921154871080267,0.0026984035137751373,7.18526562772913e-4,-0.024734446798743093,-0.1457930115757712,0.012802974285371723,0.0220313112333247,SoloParallel,1910969.2084582276,1910972.4235
1910972.4235,0.019772994501752968,0.007975089070567343,0.0016715424105739687,4.573674112801833e-4,-0.024734446798743093,-0.1457930115757712,0.012802974285371723,0.0220313112333247,SoloParallel,1910972.4235,1911001.8513582274
1911001.8513582274,0.019772994501752968,0.007975089070567343,0.0016715424105739687,4.573674112801833e-4,-0.03003418789045966,-0.16310421857503718,0.016293038276120136,0.02777050165548005,SoloParallel,1911001.8513582274,1911005.4165
1911005.4165,0.017093187304857524,-3.7918829273997975e-4,9.011020620157753e-4,2.9313282092646253e-4,-0.03003418789045966,-0.16310421857503718,0.016293038276120136,0.02777050165548005,SoloParallel,1911005.4165,1911035.9137582276
1911035.9137582276,0.017093187304857524,-3.7918829273997975e-4,9.011020620157753e-4,2.9313282092646253e-4,-0.041280784840289145,-0.178225133118573,0.018597939819061368,0.03381418463767674,SoloParallel,1911035.9137582276,1911038.8394
1911038.8394,0.013554593106211666,-0.0036656142698230916,2.910451035528835e-4,1.972484295023936e-4,-0.041280784840289145,-0.178225133118573,0.018597939819061368,0.03381418463767674,SoloParallel,1911038.8394,1911069.1002582274
1911069.1002582274,0.013554593106211666,-0.0036656142698230916,2.910451035528835e-4,1.972484295023936e-4,-0.053357504516976864,-0.20124054786779555,0.02358287344226688,0.04390093331420369,SoloParallel,1911069.1002582274,1911072.3023
1911072.3023,0.010437408725198917,-0.003832824233262117,-0.0012351568424268829,1.2515565492533375e-4,-0.053357504516976864,-0.20124054786779555,0.02358287344226688,0.04390093331420369,SoloParallel,1911072.3023,1911102.0015582275
1911102.0015582275,0.010437408725198917,-0.003832824233262117,-0.0012351568424268829,1.2515565492533375e-4,-0.0665322297714023,-0.22268180654986908,0.02512121112418341,0.054644799815013786,SoloParallel,1911102.0015582275,1911105.079
1911105.079,0.007234455070104533,-0.003870186150376759,-0.002176623200417138,7.20533695565234e-5,-0.0665322297714023,-0.22268180654986908,0.02512121112418341,0.054644799815013786,SoloParallel,1911105.079,1911136.2132582276
1911136.2132582276,0.007234455070104533,-0.003870186150376759,-0.002176623200417138,7.20533695565234e-5,-0.08019440452140597,-0.23853764324825832,0.034122750115457026,0.06449571183841818,SoloParallel,1911136.2132582276,1911138.5999
1911138.5999,0.006795617442787481,-0.004345904229433914,-0.004126893920791762,8.209855343359704e-5,-0.08019440452140597,-0.23853764324825832,0.034122750115457026,0.06449571183841818,SoloParallel,1911138.5999,1911168.8805582274
1911168.8805582274,0.006795617442787481,-0.004345904229433914,-0.004126893920791762,8.209855343359704e-5,-0.09135726606907912,-0.2504619478228301,0.036671473897388604,0.07242213436862945,SoloParallel,1911168.8805582274,1911172.4138
1911172.4138,0.007451686452536997,-0.009523297171298654,-0.005928166805543876,1.8136398167414064e-4,-0.09135726606907912,-0.2504619478228301,0.036671473897388604,0.07242213436862945,SoloParallel,1911172.4138,1911202.8957582274
1911202.8957582274,0.007451686452536997,-0.009523297171298654,-0.005928166805543876,1.8136398167414064e-4,-0.0997773652196873,-0.2573784011609307,0.04011761354738971,0.07780858691107756,SoloParallel,1911202.8957582274,1911205.8286
1911205.8286,0.008900838116933209,-0.016572814948468653,-0.00648026376709476,3.958769329911583e-4,-0.0997773652196873,-0.2573784011609307,0.04011761354738971,0.07780858691107756,SoloParallel,1911205.8286,1911236.0308582275
1911236.0308582275,0.008900838116933209,-0.016572814948468653,-0.00648026376709476,3.958769329911583e-4,-0.11117895731531632,-0.2635769462110988,0.03849078787389168,0.08331510787484232,SoloParallel,1911236.0308582275,1911238.0882
1911238.0882,0.008567379531680203,-0.023532030521403374,-0.006387912544943417,6.679618791819583e-4,-0.11117895731531632,-0.2635769462110988,0.03849078787389168,0.08331510787484232,SoloParallel,1911238.0882,1911270.0944582275
1911270.0944582275,0.008567379531680203,-0.023532030521403374,-0.006387912544943417,6.679618791819583e-4,-0.12235526371629482,-0.27291649973277365,0.037531520403395274,0.09086284140926357,SoloParallel,1911270.0944582275,1911272.363
1911272.363,0.007944060530700216,-0.026450423716541136,-0.00568983101315712,7.951071894582754e-4,-0.12235526371629482,-0.27291649973277365,0.037531520403395274,0.09086284140926357,SoloParallel,1911272.363,1911301.6908582274
1911301.6908582274,0.007944060530700216,-0.026450423716541136,-0.00568983101315712,7.951071894582754e-4,-0.1346283883547887,-0.2846916249673189,0.03398649545479661,0.10032920615083929,SoloParallel,1911301.6908582274,1911305.3136
1911305.3136,0.004222465352744375,-0.01871759847295951,-0.004647820109997674,3.8977993802496167e-4,-0.1346283883547887,-0.2846916249673189,0.03398649545479661,0.10032920615083929,SoloParallel,1911305.3136,1911335.5711582275
1911335.5711582275,0.004222465352744375,-0.01871759847295951,-0.004647820109997674,3.8977993802496167e-4,-0.1491845004510582,-0.2974280533830492,0.039382076439018046,0.11227041005871038,SoloParallel,1911335.5711582275,1911338.2429
1911338.2429,0.002096986581371393,-0.007951877217206674,-0.002096986581371393,7.202705672243394e-5,-0.1491845004510582,-0.2974280533830492,0.039382076439018046,0.11227041005871038,SoloParallel,1911338.2429,1911369.2807582275
1911369.2807582275,0.002096986581371393,-0.007951877217206674,-0.002096986581371393,7.202705672243394e-5,-0.16615469574391561,-0.3048946781030453,0.04898628059709321,0.12296780334004995,SoloParallel,1911369.2807582275,1911372.6126
1911372.6126,-1.2123842937497176e-5,3.0434244575719434e-6,-1.2123842937497176e-5,3.0323756757514745e-10,-0.16615469574391561,-0.3048946781030453,0.04898628059709321,0.12296780334004995,SoloParallel,1911372.6126,1911402.4083582275
