filename,Dyad,Round,Offset,MotionMotif,time
dyad1_round1_17005093768239.csv,1,1,17005093768239,PerpendicularAntiSync,0.42564563983958215
dyad1_round1_17005093768239.csv,1,1,17005093768239,PerpendicularSync,0.3708813000001246
dyad1_round1_17005093768239.csv,1,1,17005093768239,SoloParallel,493.11074018008
dyad1_round1_17005093768239.csv,1,1,17005093768239,SoloPerpendicular,47.68704958048089
dyad1_round1_172838107449934.csv,1,1,172838107449934,Mixed,8.545624293395493
dyad1_round1_172838107449934.csv,1,1,172838107449934,MutualStillness,322.8695778297209
dyad1_round1_172838107449934.csv,1,1,172838107449934,ParallelAntiSync,7.0192310933951525
dyad1_round1_172838107449934.csv,1,1,172838107449934,ParallelSync,4.142338403302769
dyad1_round1_172838107449934.csv,1,1,172838107449934,PerpendicularAntiSync,0.02574850330222398
dyad1_round1_172838107449934.csv,1,1,172838107449934,PerpendicularSync,0.4860057033022167
dyad1_round1_172838107449934.csv,1,1,172838107449934,SoloParallel,479.99797929009304
dyad1_round1_172838107449934.csv,1,1,172838107449934,SoloPerpendicular,46.36857748679039
dyad1_round1_192415771540254.csv,1,1,192415771540254,Mixed,5.8056381010321205
dyad1_round1_192415771540254.csv,1,1,192415771540254,MutualStillness,316.17403220000045
dyad1_round1_192415771540254.csv,1,1,192415771540254,ParallelAntiSync,4.624860433505499
dyad1_round1_192415771540254.csv,1,1,192415771540254,ParallelSync,0.5692539999999572
dyad1_round1_192415771540254.csv,1,1,192415771540254,PerpendicularAntiSync,0.6939002994840267
dyad1_round1_192415771540254.csv,1,1,192415771540254,PerpendicularSync,2.2711860664946726
dyad1_round1_192415771540254.csv,1,1,192415771540254,SoloParallel,493.44199279896736
dyad1_round1_192415771540254.csv,1,1,192415771540254,SoloPerpendicular,45.89612606701051
dyad1_round1_198753388365731.csv,1,1,198753388365731,Mixed,8.619076293430757
dyad1_round1_198753388365731.csv,1,1,198753388365731,MutualStillness,320.6187321642345
dyad1_round1_198753388365731.csv,1,1,198753388365731,ParallelAntiSync,4.008764106569113
dyad1_round1_198753388365731.csv,1,1,198753388365731,ParallelSync,1.3552568999998038
dyad1_round1_198753388365731.csv,1,1,198753388365731,PerpendicularAntiSync,3.2080927386861293
dyad1_round1_198753388365731.csv,1,1,198753388365731,SoloParallel,488.5395873291971
dyad1_round1_198753388365731.csv,1,1,198753388365731,SoloPerpendicular,43.12051400656879
dyad1_round1_223159693647176.csv,1,1,223159693647176,Mixed,13.766063975435332
dyad1_round1_223159693647176.csv,1,1,223159693647176,MutualStillness,327.32809727068434
dyad1_round1_223159693647176.csv,1,1,223159693647176,ParallelAntiSync,6.333384878447046
dyad1_round1_223159693647176.csv,1,1,223159693647176,ParallelSync,3.7030111999996005
dyad1_round1_223159693647176.csv,1,1,223159693647176,PerpendicularAntiSync,0.5707070999999996
dyad1_round1_223159693647176.csv,1,1,223159693647176,PerpendicularSync,2.1276175784469813
dyad1_round1_223159693647176.csv,1,1,223159693647176,SoloParallel,475.23761876465784
dyad1_round1_223159693647176.csv,1,1,223159693647176,SoloPerpendicular,40.388010443105216
dyad1_round1_383671306073666.csv,1,1,383671306073666,Mixed,8.704040056595929
dyad1_round1_383671306073666.csv,1,1,383671306073666,MutualStillness,323.63265135787185
dyad1_round1_383671306073666.csv,1,1,383671306073666,ParallelAntiSync,8.06793209999986
dyad1_round1_383671306073666.csv,1,1,383671306073666,ParallelSync,2.9732804289360066
dyad1_round1_383671306073666.csv,1,1,383671306073666,PerpendicularAntiSync,0.9547397855317685
dyad1_round1_383671306073666.csv,1,1,383671306073666,PerpendicularSync,0.5529233144681203
dyad1_round1_383671306073666.csv,1,1,383671306073666,SoloParallel,480.87464669744804
dyad1_round1_383671306073666.csv,1,1,383671306073666,SoloPerpendicular,43.69870804468043
dyad1_round1_45876852539368.csv,1,1,45876852539368,Mixed,8.227646651820512
dyad1_round1_45876852539368.csv,1,1,45876852539368,MutualStillness,314.2408491554615
dyad1_round1_45876852539368.csv,1,1,45876852539368,ParallelAntiSync,2.03389569635893
dyad1_round1_45876852539368.csv,1,1,45876852539368,ParallelSync,3.0955205518207514
dyad1_round1_45876852539368.csv,1,1,45876852539368,PerpendicularAntiSync,0.13299239999975543
dyad1_round1_45876852539368.csv,1,1,45876852539368,PerpendicularSync,0.4086770481795538
dyad1_round1_45876852539368.csv,1,1,45876852539368,SoloParallel,495.45222875910315
dyad1_round1_45876852539368.csv,1,1,45876852539368,SoloPerpendicular,45.871377085435306
dyad1_round1_541894821915776.csv,1,1,541894821915776,Mixed,9.280714113202354
dyad1_round1_541894821915776.csv,1,1,541894821915776,MutualStillness,320.64073888300635
dyad1_round1_541894821915776.csv,1,1,541894821915776,ParallelAntiSync,4.271176700000128
dyad1_round1_541894821915776.csv,1,1,541894821915776,ParallelSync,5.255217199999839
dyad1_round1_541894821915776.csv,1,1,541894821915776,PerpendicularAntiSync,0.5937958433986641
dyad1_round1_541894821915776.csv,1,1,541894821915776,PerpendicularSync,1.2031895433986792
dyad1_round1_541894821915776.csv,1,1,541894821915776,SoloParallel,483.77745617359534
dyad1_round1_541894821915776.csv,1,1,541894821915776,SoloPerpendicular,44.43164709999986
dyad1_round1_550570661434904.csv,1,1,550570661434904,Mixed,9.737372169040725
dyad1_round1_550570661434904.csv,1,1,550570661434904,MutualStillness,323.48632174520463
dyad1_round1_550570661434904.csv,1,1,550570661434904,ParallelAntiSync,4.2786770761641675
dyad1_round1_550570661434904.csv,1,1,550570661434904,ParallelSync,4.507750430959277
dyad1_round1_550570661434904.csv,1,1,550570661434904,PerpendicularAntiSync,2.283411061918014
dyad1_round1_550570661434904.csv,1,1,550570661434904,PerpendicularSync,2.4051286380820676
dyad1_round1_550570661434904.csv,1,1,550570661434904,SoloParallel,484.358103471508
dyad1_round1_550570661434904.csv,1,1,550570661434904,SoloPerpendicular,38.39641483808204
dyad1_round1_560573197668418.csv,1,1,560573197668418,Mixed,9.825135546411271
dyad1_round1_560573197668418.csv,1,1,560573197668418,MutualStillness,327.943335136603
dyad1_round1_560573197668418.csv,1,1,560573197668418,ParallelAntiSync,5.954248726794321
dyad1_round1_560573197668418.csv,1,1,560573197668418,ParallelSync,6.247980890191393
dyad1_round1_560573197668418.csv,1,1,560573197668418,PerpendicularAntiSync,3.6610371633972973
dyad1_round1_560573197668418.csv,1,1,560573197668418,PerpendicularSync,2.099090000000084
dyad1_round1_560573197668418.csv,1,1,560573197668418,SoloParallel,477.0550300098087
dyad1_round1_560573197668418.csv,1,1,560573197668418,SoloPerpendicular,36.66674466339669
dyad1_round1_580886908341199.csv,1,1,580886908341199,Mixed,13.312117123140721
dyad1_round1_580886908341199.csv,1,1,580886908341199,MutualStillness,330.33088113306104
dyad1_round1_580886908341199.csv,1,1,580886908341199,ParallelAntiSync,5.7868656942149395
dyad1_round1_580886908341199.csv,1,1,580886908341199,ParallelSync,3.5911875
dyad1_round1_580886908341199.csv,1,1,580886908341199,PerpendicularAntiSync,0.7789973942149664
dyad1_round1_580886908341199.csv,1,1,580886908341199,PerpendicularSync,2.0874091057853077
dyad1_round1_580886908341199.csv,1,1,580886908341199,SoloParallel,475.3350255148714
dyad1_round1_580886908341199.csv,1,1,580886908341199,SoloPerpendicular,38.23010162892636
dyad1_round1_588938364759088.csv,1,1,588938364759088,Mixed,8.992919209305663
dyad1_round1_588938364759088.csv,1,1,588938364759088,MutualStillness,320.4447330627794
dyad1_round1_588938364759088.csv,1,1,588938364759088,ParallelAntiSync,0.828978590694489
dyad1_round1_588938364759088.csv,1,1,588938364759088,ParallelSync,5.095802600000054
dyad1_round1_588938364759088.csv,1,1,588938364759088,PerpendicularAntiSync,0.711531799999997
dyad1_round1_588938364759088.csv,1,1,588938364759088,PerpendicularSync,0.33816620930540375
dyad1_round1_588938364759088.csv,1,1,588938364759088,SoloParallel,489.4968111651372
dyad1_round1_588938364759088.csv,1,1,588938364759088,SoloPerpendicular,43.545569072083296
dyad1_round1_643038416514173.csv,1,1,643038416514173,Mixed,6.298653892607778
dyad1_round1_643038416514173.csv,1,1,643038416514173,MutualStillness,320.66095595914004
dyad1_round1_643038416514173.csv,1,1,643038416514173,ParallelAntiSync,4.6235623999999955
dyad1_round1_643038416514173.csv,1,1,643038416514173,ParallelSync,4.590902022177004
dyad1_round1_643038416514173.csv,1,1,643038416514173,PerpendicularAntiSync,0.03329949999996461
dyad1_round1_643038416514173.csv,1,1,643038416514173,PerpendicularSync,0.7985262147848261
dyad1_round1_643038416514173.csv,1,1,643038416514173,SoloParallel,487.7920824038986
dyad1_round1_643038416514173.csv,1,1,643038416514173,SoloPerpendicular,44.67786809999938
dyad1_round1_645969536853954.csv,1,1,645969536853954,Mixed,7.51507214357832
dyad1_round1_645969536853954.csv,1,1,645969536853954,MutualStillness,323.72777681284396
dyad1_round1_645969536853954.csv,1,1,645969536853954,ParallelAntiSync,4.503520912843931
dyad1_round1_645969536853954.csv,1,1,645969536853954,ParallelSync,7.439557256422239
dyad1_round1_645969536853954.csv,1,1,645969536853954,PerpendicularAntiSync,0.28615064357791564
dyad1_round1_645969536853954.csv,1,1,645969536853954,PerpendicularSync,1.4358809999999358
dyad1_round1_645969536853954.csv,1,1,645969536853954,SoloParallel,483.3999982435782
dyad1_round1_645969536853954.csv,1,1,645969536853954,SoloPerpendicular,41.15843923073359
dyad1_round1_652233781293035.csv,1,1,652233781293035,Mixed,10.000587986935047
dyad1_round1_652233781293035.csv,1,1,652233781293035,MutualStillness,323.9027105934673
dyad1_round1_652233781293035.csv,1,1,652233781293035,ParallelAntiSync,1.823342996733729
dyad1_round1_652233781293035.csv,1,1,652233781293035,ParallelSync,6.594346609798376
dyad1_round1_652233781293035.csv,1,1,652233781293035,PerpendicularAntiSync,1.9011630999998888
dyad1_round1_652233781293035.csv,1,1,652233781293035,PerpendicularSync,1.6653563065325143
dyad1_round1_652233781293035.csv,1,1,652233781293035,SoloParallel,485.0304276130654
dyad1_round1_652233781293035.csv,1,1,652233781293035,SoloPerpendicular,38.563588396733905
dyad1_round1_709957995219156.csv,1,1,709957995219156,Mixed,7.54145045650634
dyad1_round1_709957995219156.csv,1,1,709957995219156,MutualStillness,319.95143594783184
dyad1_round1_709957995219156.csv,1,1,709957995219156,ParallelAntiSync,2.6048529956622515
dyad1_round1_709957995219156.csv,1,1,709957995219156,ParallelSync,5.784459339155408
dyad1_round1_709957995219156.csv,1,1,709957995219156,PerpendicularAntiSync,0.40802774783095813
dyad1_round1_709957995219156.csv,1,1,709957995219156,PerpendicularSync,1.1308529000000562
dyad1_round1_709957995219156.csv,1,1,709957995219156,SoloParallel,488.30463111301265
dyad1_round1_709957995219156.csv,1,1,709957995219156,SoloPerpendicular,43.745313652169436
dyad1_round1_740043598692864.csv,1,1,740043598692864,Mixed,7.885590755781275
dyad1_round1_740043598692864.csv,1,1,740043598692864,MutualStillness,322.30602782562573
dyad1_round1_740043598692864.csv,1,1,740043598692864,ParallelAntiSync,2.735166399999871
dyad1_round1_740043598692864.csv,1,1,740043598692864,ParallelSync,6.203075662812568
dyad1_round1_740043598692864.csv,1,1,740043598692864,PerpendicularAntiSync,0.5792614628125448
dyad1_round1_740043598692864.csv,1,1,740043598692864,PerpendicularSync,0.09988399999996181
dyad1_round1_740043598692864.csv,1,1,740043598692864,SoloParallel,485.3122015231233
dyad1_round1_740043598692864.csv,1,1,740043598692864,SoloPerpendicular,44.357013151251074
dyad1_round1_754048543982208.csv,1,1,754048543982208,Mixed,9.589778600000077
dyad1_round1_754048543982208.csv,1,1,754048543982208,MutualStillness,321.2510298863877
dyad1_round1_754048543982208.csv,1,1,754048543982208,ParallelAntiSync,4.234546830516075
dyad1_round1_754048543982208.csv,1,1,754048543982208,ParallelSync,4.448006469483953
dyad1_round1_754048543982208.csv,1,1,754048543982208,PerpendicularAntiSync,0.903761838967679
dyad1_round1_754048543982208.csv,1,1,754048543982208,PerpendicularSync,0.2694193610320799
dyad1_round1_754048543982208.csv,1,1,754048543982208,SoloParallel,487.17615181361214
dyad1_round1_754048543982208.csv,1,1,754048543982208,SoloPerpendicular,41.58998206948421
dyad1_round1_838962454348803.csv,1,1,838962454348803,Mixed,10.54796995515714
dyad1_round1_838962454348803.csv,1,1,838962454348803,MutualStillness,324.3713763448426
dyad1_round1_838962454348803.csv,1,1,838962454348803,ParallelAntiSync,2.6372917103136424
dyad1_round1_838962454348803.csv,1,1,838962454348803,ParallelSync,4.641524689686368
dyad1_round1_838962454348803.csv,1,1,838962454348803,PerpendicularAntiSync,2.3052923999996855
dyad1_round1_838962454348803.csv,1,1,838962454348803,PerpendicularSync,0.0998569000000134
dyad1_round1_838962454348803.csv,1,1,838962454348803,SoloParallel,484.5292600757841
dyad1_round1_838962454348803.csv,1,1,838962454348803,SoloPerpendicular,40.34194597937333
dyad1_round1_853599978145212.csv,1,1,853599978145212,Mixed,11.820620936804684
dyad1_round1_853599978145212.csv,1,1,853599978145212,MutualStillness,326.83691566736053
dyad1_round1_853599978145212.csv,1,1,853599978145212,ParallelAntiSync,3.9589538999998477
dyad1_round1_853599978145212.csv,1,1,853599978145212,ParallelSync,8.049770797916805
dyad1_round1_853599978145212.csv,1,1,853599978145212,PerpendicularAntiSync,2.098318200000096
dyad1_round1_853599978145212.csv,1,1,853599978145212,PerpendicularSync,1.187090232638875
dyad1_round1_853599978145212.csv,1,1,853599978145212,SoloParallel,478.9187079368061
dyad1_round1_853599978145212.csv,1,1,853599978145212,SoloPerpendicular,36.57921972847305
dyad1_round1_899431832367554.csv,1,1,899431832367554,Mixed,8.098531863025157
dyad1_round1_899431832367554.csv,1,1,899431832367554,MutualStillness,318.6329851630258
dyad1_round1_899431832367554.csv,1,1,899431832367554,ParallelAntiSync,3.8840391000000527
dyad1_round1_899431832367554.csv,1,1,899431832367554,ParallelSync,6.538309157983342
dyad1_round1_899431832367554.csv,1,1,899431832367554,PerpendicularSync,0.45421607899165245
dyad1_round1_899431832367554.csv,1,1,899431832367554,SoloParallel,486.4269304999993
dyad1_round1_899431832367554.csv,1,1,899431832367554,SoloPerpendicular,45.42776485798306
dyad1_round1_95466666133143.csv,1,1,95466666133143,Mixed,2.78867139069119
dyad1_round1_95466666133143.csv,1,1,95466666133143,MutualStillness,312.3207705773273
dyad1_round1_95466666133143.csv,1,1,95466666133143,ParallelAntiSync,1.5947748773272614
dyad1_round1_95466666133143.csv,1,1,95466666133143,ParallelSync,2.649187231981661
dyad1_round1_95466666133143.csv,1,1,95466666133143,PerpendicularAntiSync,1.6338917999999831
dyad1_round1_95466666133143.csv,1,1,95466666133143,PerpendicularSync,0.31696812267275526
dyad1_round1_95466666133143.csv,1,1,95466666133143,SoloParallel,500.15793816801806
dyad1_round1_95466666133143.csv,1,1,95466666133143,SoloPerpendicular,47.99965355465452
dyad1_round1_982154338620603.csv,1,1,982154338620603,Mixed,9.384303317462967
dyad1_round1_982154338620603.csv,1,1,982154338620603,MutualStillness,319.66082956084665
dyad1_round1_982154338620603.csv,1,1,982154338620603,ParallelAntiSync,2.5414250216915972
dyad1_round1_982154338620603.csv,1,1,982154338620603,ParallelSync,1.268758960845764
dyad1_round1_982154338620603.csv,1,1,982154338620603,PerpendicularAntiSync,1.6659449000000022
dyad1_round1_982154338620603.csv,1,1,982154338620603,PerpendicularSync,0.35224816084560007
dyad1_round1_982154338620603.csv,1,1,982154338620603,SoloParallel,492.55996484338243
dyad1_round1_982154338620603.csv,1,1,982154338620603,SoloPerpendicular,42.02476957407921
dyad1_round2_0410563463810831.csv,1,2,0410563463810831,Mixed,19.400155230739156
dyad1_round2_0410563463810831.csv,1,2,0410563463810831,MutualStillness,333.6924598204938
dyad1_round2_0410563463810831.csv,1,2,0410563463810831,ParallelAntiSync,0.5576212897535879
dyad1_round2_0410563463810831.csv,1,2,0410563463810831,ParallelSync,0.4835168948767241
dyad1_round2_0410563463810831.csv,1,2,0410563463810831,PerpendicularAntiSync,0.5672760999999009
dyad1_round2_0410563463810831.csv,1,2,0410563463810831,PerpendicularSync,1.9845940846304875
dyad1_round2_0410563463810831.csv,1,2,0410563463810831,SoloParallel,399.54695873852177
dyad1_round2_0410563463810831.csv,1,2,0410563463810831,SoloPerpendicular,66.21916804098443
dyad1_round2_0509390269871801.csv,1,2,0509390269871801,Mixed,7.301963687407318
dyad1_round2_0509390269871801.csv,1,2,0509390269871801,MutualStillness,326.42214796369893
dyad1_round2_0509390269871801.csv,1,2,0509390269871801,ParallelAntiSync,0.9716018000000622
dyad1_round2_0509390269871801.csv,1,2,0509390269871801,ParallelSync,3.4194102748155126
dyad1_round2_0509390269871801.csv,1,2,0509390269871801,PerpendicularAntiSync,0.9969854000003543
dyad1_round2_0509390269871801.csv,1,2,0509390269871801,PerpendicularSync,2.954261612592498
dyad1_round2_0509390269871801.csv,1,2,0509390269871801,SoloParallel,406.1524099111154
dyad1_round2_0509390269871801.csv,1,2,0509390269871801,SoloPerpendicular,74.23268025036971
dyad1_round2_0.csv,1,2,0,Mixed,18.041548999999883
dyad1_round2_0.csv,1,2,0,MutualStillness,334.0263188999997
dyad1_round2_0.csv,1,2,0,ParallelAntiSync,2.62946800000011
dyad1_round2_0.csv,1,2,0,PerpendicularAntiSync,1.0317736999997869
dyad1_round2_0.csv,1,2,0,PerpendicularSync,2.9309823000002653
dyad1_round2_0.csv,1,2,0,SoloParallel,399.10853060000136
dyad1_round2_0.csv,1,2,0,SoloPerpendicular,64.69639739999897
dyad1_round2_116674388526008.csv,1,2,116674388526008,Mixed,10.823450255473144
dyad1_round2_116674388526008.csv,1,2,116674388526008,MutualStillness,326.6534133671619
dyad1_round2_116674388526008.csv,1,2,116674388526008,ParallelAntiSync,3.1126446554730647
dyad1_round2_116674388526008.csv,1,2,116674388526008,ParallelSync,1.7418456554727164
dyad1_round2_116674388526008.csv,1,2,116674388526008,PerpendicularAntiSync,1.4179026445271448
dyad1_round2_116674388526008.csv,1,2,116674388526008,PerpendicularSync,1.4569347109461668
dyad1_round2_116674388526008.csv,1,2,116674388526008,SoloParallel,403.1812944992562
dyad1_round2_116674388526008.csv,1,2,116674388526008,SoloPerpendicular,74.0637783116895
dyad1_round2_126040358329192.csv,1,2,126040358329192,Mixed,17.45369532921561
dyad1_round2_126040358329192.csv,1,2,126040358329192,MutualStillness,338.0005965059368
dyad1_round2_126040358329192.csv,1,2,126040358329192,ParallelAntiSync,0.7996313000002411
dyad1_round2_126040358329192.csv,1,2,126040358329192,ParallelSync,2.813815752969356
dyad1_round2_126040358329192.csv,1,2,126040358329192,PerpendicularAntiSync,2.5374578059380872
dyad1_round2_126040358329192.csv,1,2,126040358329192,PerpendicularSync,3.3071057000001893
dyad1_round2_126040358329192.csv,1,2,126040358329192,SoloParallel,395.56881711781597
dyad1_round2_126040358329192.csv,1,2,126040358329192,SoloPerpendicular,61.96871558812377
dyad1_round2_129535468993708.csv,1,2,129535468993708,Mixed,16.122780654773116
dyad1_round2_129535468993708.csv,1,2,129535468993708,MutualStillness,335.9556435095457
dyad1_round2_129535468993708.csv,1,2,129535468993708,ParallelAntiSync,1.2513399904551916
dyad1_round2_129535468993708.csv,1,2,129535468993708,ParallelSync,3.501555599999614
dyad1_round2_129535468993708.csv,1,2,129535468993708,PerpendicularAntiSync,3.082261035681935
dyad1_round2_129535468993708.csv,1,2,129535468993708,PerpendicularSync,1.5164184095447417
dyad1_round2_129535468993708.csv,1,2,129535468993708,SoloParallel,395.3970701738641
dyad1_round2_129535468993708.csv,1,2,129535468993708,SoloPerpendicular,65.62284912613546
dyad1_round2_186104247812182.csv,1,2,186104247812182,Mixed,7.042107399999862
dyad1_round2_186104247812182.csv,1,2,186104247812182,MutualStillness,321.48788045761677
dyad1_round2_186104247812182.csv,1,2,186104247812182,ParallelAntiSync,4.371698614404304
dyad1_round2_186104247812182.csv,1,2,186104247812182,ParallelSync,0.9331018000000623
dyad1_round2_186104247812182.csv,1,2,186104247812182,PerpendicularAntiSync,0.5360260000000708
dyad1_round2_186104247812182.csv,1,2,186104247812182,PerpendicularSync,0.1338405999999959
dyad1_round2_186104247812182.csv,1,2,186104247812182,SoloParallel,408.05376408518117
dyad1_round2_186104247812182.csv,1,2,186104247812182,SoloPerpendicular,79.89216944279778
dyad1_round2_225336044561118.csv,1,2,225336044561118,Mixed,6.757066036609001
dyad1_round2_225336044561118.csv,1,2,225336044561118,MutualStillness,321.9884948339084
dyad1_round2_225336044561118.csv,1,2,225336044561118,ParallelAntiSync,1.2660566000000109
dyad1_round2_225336044561118.csv,1,2,225336044561118,ParallelSync,0.5445543633908965
dyad1_round2_225336044561118.csv,1,2,225336044561118,PerpendicularAntiSync,1.0641365366091486
dyad1_round2_225336044561118.csv,1,2,225336044561118,PerpendicularSync,0.4848113366090693
dyad1_round2_225336044561118.csv,1,2,225336044561118,SoloParallel,411.1561948294833
dyad1_round2_225336044561118.csv,1,2,225336044561118,SoloPerpendicular,79.15643202678079
dyad1_round2_255659145303071.csv,1,2,255659145303071,Mixed,15.97188698137831
dyad1_round2_255659145303071.csv,1,2,255659145303071,MutualStillness,334.80782714413385
dyad1_round2_255659145303071.csv,1,2,255659145303071,ParallelAntiSync,1.7378117406887468
dyad1_round2_255659145303071.csv,1,2,255659145303071,ParallelSync,0.13279729999997653
dyad1_round2_255659145303071.csv,1,2,255659145303071,PerpendicularAntiSync,2.109253400000045
dyad1_round2_255659145303071.csv,1,2,255659145303071,PerpendicularSync,4.648744137243833
dyad1_round2_255659145303071.csv,1,2,255659145303071,SoloParallel,399.6284795406894
dyad1_round2_255659145303071.csv,1,2,255659145303071,SoloPerpendicular,63.4150639558658
dyad1_round2_288286323193461.csv,1,2,288286323193461,Mixed,17.048296219492332
dyad1_round2_288286323193461.csv,1,2,288286323193461,MutualStillness,337.7214417584748
dyad1_round2_288286323193461.csv,1,2,288286323193461,ParallelAntiSync,3.032743490254041
dyad1_round2_288286323193461.csv,1,2,288286323193461,ParallelSync,0.06353559025400318
dyad1_round2_288286323193461.csv,1,2,288286323193461,PerpendicularAntiSync,2.349252990254434
dyad1_round2_288286323193461.csv,1,2,288286323193461,PerpendicularSync,2.6158561999998056
dyad1_round2_288286323193461.csv,1,2,288286323193461,SoloParallel,395.04230721228777
dyad1_round2_288286323193461.csv,1,2,288286323193461,SoloPerpendicular,64.57753763898252
dyad1_round2_295735753141344.csv,1,2,295735753141344,Mixed,12.130133199999808
dyad1_round2_295735753141344.csv,1,2,295735753141344,MutualStillness,331.3662571489571
dyad1_round2_295735753141344.csv,1,2,295735753141344,ParallelAntiSync,0.06623653723974712
dyad1_round2_295735753141344.csv,1,2,295735753141344,ParallelSync,1.916717988281045
dyad1_round2_295735753141344.csv,1,2,295735753141344,PerpendicularAntiSync,3.546957137240097
dyad1_round2_295735753141344.csv,1,2,295735753141344,PerpendicularSync,1.8444802627603059
dyad1_round2_295735753141344.csv,1,2,295735753141344,SoloParallel,403.6777062510432
dyad1_round2_295735753141344.csv,1,2,295735753141344,SoloPerpendicular,67.90291767447849
dyad1_round2_341774918604642.csv,1,2,341774918604642,Mixed,7.320380700957496
dyad1_round2_341774918604642.csv,1,2,341774918604642,MutualStillness,323.6932771961681
dyad1_round2_341774918604642.csv,1,2,341774918604642,ParallelAntiSync,1.2676320663476364
dyad1_round2_341774918604642.csv,1,2,341774918604642,ParallelSync,1.0676820000002627
dyad1_round2_341774918604642.csv,1,2,341774918604642,PerpendicularSync,2.6994434999998194
dyad1_round2_341774918604642.csv,1,2,341774918604642,SoloParallel,407.5165278019153
dyad1_round2_341774918604642.csv,1,2,341774918604642,SoloPerpendicular,78.88658103461132
dyad1_round2_46951758605428.csv,1,2,46951758605428,Mixed,10.353710960030323
dyad1_round2_46951758605428.csv,1,2,46951758605428,MutualStillness,325.7433124401205
dyad1_round2_46951758605428.csv,1,2,46951758605428,ParallelAntiSync,2.33209613996977
dyad1_round2_46951758605428.csv,1,2,46951758605428,ParallelSync,0.03349930000002496
dyad1_round2_46951758605428.csv,1,2,46951758605428,PerpendicularAntiSync,0.7276647800900974
dyad1_round2_46951758605428.csv,1,2,46951758605428,PerpendicularSync,0.5844710799399764
dyad1_round2_46951758605428.csv,1,2,46951758605428,SoloParallel,405.88123145988004
dyad1_round2_46951758605428.csv,1,2,46951758605428,SoloPerpendicular,76.79621533996927
dyad1_round2_473777601495385.csv,1,2,473777601495385,Mixed,15.694809372019488
dyad1_round2_473777601495385.csv,1,2,473777601495385,MutualStillness,333.89386165871986
dyad1_round2_473777601495385.csv,1,2,473777601495385,ParallelAntiSync,1.491156942659989
dyad1_round2_473777601495385.csv,1,2,473777601495385,ParallelSync,2.6684658279800786
dyad1_round2_473777601495385.csv,1,2,473777601495385,PerpendicularAntiSync,0.66860627064039
dyad1_round2_473777601495385.csv,1,2,473777601495385,PerpendicularSync,2.9029711000001988
dyad1_round2_473777601495385.csv,1,2,473777601495385,SoloParallel,399.26717542659935
dyad1_round2_473777601495385.csv,1,2,473777601495385,SoloPerpendicular,65.86432660138048
dyad1_round2_474297296488658.csv,1,2,474297296488658,Mixed,11.5549156502774
dyad1_round2_474297296488658.csv,1,2,474297296488658,MutualStillness,335.0592717620132
dyad1_round2_474297296488658.csv,1,2,474297296488658,ParallelAntiSync,2.6777963000000455
dyad1_round2_474297296488658.csv,1,2,474297296488658,ParallelSync,1.1697775374306365
dyad1_round2_474297296488658.csv,1,2,474297296488658,PerpendicularAntiSync,3.011330037430627
dyad1_round2_474297296488658.csv,1,2,474297296488658,PerpendicularSync,6.225336462569656
dyad1_round2_474297296488658.csv,1,2,474297296488658,SoloParallel,396.3892465999997
dyad1_round2_474297296488658.csv,1,2,474297296488658,SoloPerpendicular,66.36357415027847
dyad1_round2_492554427823052.csv,1,2,492554427823052,Mixed,13.568774279854493
dyad1_round2_492554427823052.csv,1,2,492554427823052,MutualStillness,328.0441322813135
dyad1_round2_492554427823052.csv,1,2,492554427823052,ParallelAntiSync,0.6675001999996603
dyad1_round2_492554427823052.csv,1,2,492554427823052,ParallelSync,2.531311579853762
dyad1_round2_492554427823052.csv,1,2,492554427823052,PerpendicularAntiSync,2.2099663597077597
dyad1_round2_492554427823052.csv,1,2,492554427823052,PerpendicularSync,1.316394940291997
dyad1_round2_492554427823052.csv,1,2,492554427823052,SoloParallel,405.687235359709
dyad1_round2_492554427823052.csv,1,2,492554427823052,SoloPerpendicular,68.42602209926967
dyad1_round2_544527201447636.csv,1,2,544527201447636,Mixed,12.60763827064517
dyad1_round2_544527201447636.csv,1,2,544527201447636,MutualStillness,326.2158250880672
dyad1_round2_544527201447636.csv,1,2,544527201447636,ParallelAntiSync,0.03317630000016652
dyad1_round2_544527201447636.csv,1,2,544527201447636,ParallelSync,0.03387699999986216
dyad1_round2_544527201447636.csv,1,2,544527201447636,PerpendicularAntiSync,2.186202585321851
dyad1_round2_544527201447636.csv,1,2,544527201447636,PerpendicularSync,1.167219599999953
dyad1_round2_544527201447636.csv,1,2,544527201447636,SoloParallel,409.9581002853209
dyad1_round2_544527201447636.csv,1,2,544527201447636,SoloPerpendicular,70.24916207064467
dyad1_round2_598384577780962.csv,1,2,598384577780962,Mixed,11.427622203957755
dyad1_round2_598384577780962.csv,1,2,598384577780962,MutualStillness,328.0959804480205
dyad1_round2_598384577780962.csv,1,2,598384577780962,ParallelAntiSync,1.1595101259897929
dyad1_round2_598384577780962.csv,1,2,598384577780962,ParallelSync,0.6089261480208952
dyad1_round2_598384577780962.csv,1,2,598384577780962,PerpendicularAntiSync,0.2691148000000976
dyad1_round2_598384577780962.csv,1,2,598384577780962,PerpendicularSync,2.183318000000203
dyad1_round2_598384577780962.csv,1,2,598384577780962,SoloParallel,403.40585695593745
dyad1_round2_598384577780962.csv,1,2,598384577780962,SoloPerpendicular,75.30041891807318
